# profile-title: 🧅 TOR BRIDGES 🧅 Полная • Full
# profile-update-interval: 6
# Date/Time: 2026-04-17 / 23:24 (Moscow)
# Количество: 671
# For more info, VPN configs and TOR bridges - visit: www.github.com/igareck/vpn-configs-for-russia

# VANILLA TOR BRIDGES:

77.90.56.30:443 6EBCF6B02DA2B982F4080A7119D737366AFB74FA
77.128.112.133:3567 AD8771A1DDE6676F19EB3BF8FE953D3E9C8CA3B0
77.238.238.115:42915 12CDCBAD16B1526D63D37F61201FCE83BDCA8B75
78.135.73.143:16000 3FD46B77EC187EF964517D6CA94D47A0BB6D1B72
79.141.165.172:9001 D6EDD332AC04B1D1E8FEFB3F32F4C050CDB3A95B
79.223.8.52:443 2154DB58231A01333F76160E6DC438BDBA66AD62
80.67.167.86:9001 22D2314BC5146890A8E5C19C884D96C0CBFEAA24
80.67.172.3:443 088ACF1F2F1720AA41BE8575F45AD202FBD59296
81.6.36.61:39221 6D69550EE324E4F74BFB204A097E64985507E0C0
82.65.58.41:9002 3256AEAE5F47ED3AE908677B1E586E8690F1D17E
82.65.95.65:80 85433C41DB105EE35511058760F518CF4C78572F
82.66.98.48:9002 33416F5D1A8D766154B3D8D9E838323D4876F38C
82.127.83.55:2001 B51FD3150E208A600D00BCA5963B0EF5C867574F
82.149.227.122:2112 F1A695C5F67D8751E2ACA8F5D10A9F08FDC1467C
82.149.227.125:9001 88CF8D42D49B7C8E9D03ABE5DAE7AF25E9902008
82.165.34.70:31415 835267075E2F596729AEEFE6CA858FCD3058D702
82.177.113.81:9001 8C711D7406DA55965E03FAA85506E4308F13D377
82.213.192.99:9101 80D0EB6E3AC91350513C4988743267A49E2B9524
82.223.99.123:9001 B2C42E1D86383D0BA0BFB83FE609841A58A373D9
83.78.22.120:9766 A2DD6DB3145992F29506C2CD1A3FB9FD64CCB306
83.151.206.122:9001 9E8B19CA2B5D504668242DB2B1D20BAB5DC6744E
84.252.121.104:27016 B1FE6EDAB5F28C27DFAEC4C3C02FDAC9ADD86A77
